utc,last_modified,preset,n,dist,mode,bright,px,blob,blob2,bw,bh,fill,dom,dom2,cx,cy,bpk,bsat,bact,nblobs,blocks,vetoed,veto30,hit,bytes
2026-09-02 15:16:07,"Wed, 02 Sep 2026 15:15:54 GMT",34,27,5.3,day,161.0,5220,30,25,9,4,0.83,0.1,0.13,0.037,0.563,237,0.0,0.073,81,294,1,25,0,299358
2026-09-02 15:16:20,"Wed, 02 Sep 2026 15:16:07 GMT",34,28,4.0,day,163.8,2831,20,6,9,4,0.56,0.16,0.26,0.041,0.562,230,0.0,0.13,53,127,1,26,0,295404
2026-09-02 15:16:58,"Wed, 02 Sep 2026 15:16:51 GMT",33,43,3.5,day,131.0,482,6,2,3,3,0.67,0.38,1.0,0.248,0.895,160,0.0,0.234,10,16,0,1,0,221304
2026-09-02 15:17:11,"Wed, 02 Sep 2026 15:17:08 GMT",3,264,2.6,day,147.5,3697,61,32,28,6,0.36,0.31,0.4,0.515,0.442,254,0.05,0.26,48,195,24,78,0,289268
2026-09-02 15:17:24,"Wed, 02 Sep 2026 15:17:08 GMT",3,265,1.8,day,147.5,1044,3,3,1,3,1.0,0.17,0.5,0.688,0.389,220,0.0,0.3,13,18,12,26,0,289268
2026-09-02 15:18:02,"Wed, 02 Sep 2026 15:17:56 GMT",26,33,2.9,day,148.1,8497,47,18,18,7,0.37,0.14,0.21,0.456,0.934,245,0.0,0.387,123,335,58,208,0,298974
2026-09-02 15:18:15,"Wed, 02 Sep 2026 15:18:07 GMT",26,34,2.7,day,149.9,4860,36,15,16,6,0.38,0.24,0.48,0.447,0.926,249,0.0,0.419,73,152,39,137,0,298785
2026-09-02 15:19:07,"Wed, 02 Sep 2026 15:18:53 GMT",0,24,6.6,day,132.9,10555,186,185,52,9,0.4,0.29,0.32,0.513,0.366,243,0.0,0.149,85,650,0,145,0,265760
2026-09-02 15:19:20,"Wed, 02 Sep 2026 15:19:08 GMT",0,25,4.5,day,130.7,3587,98,17,29,5,0.68,0.5,0.59,0.293,0.702,253,0.01,0.376,38,196,0,143,0,262761
2026-09-02 15:19:58,"Wed, 02 Sep 2026 15:19:50 GMT",3,266,6.6,day,154.4,31854,2046,218,96,54,0.39,0.79,0.81,0.621,0.424,255,0.01,0.092,60,2588,22,125,0,161698
2026-09-02 15:20:11,"Wed, 02 Sep 2026 15:20:08 GMT",3,267,2.3,day,145.0,4842,68,53,22,8,0.39,0.25,0.32,0.6,0.38,254,0.01,0.241,68,271,29,112,0,295567
2026-09-02 15:21:01,"Wed, 02 Sep 2026 15:20:52 GMT",26,35,1.7,day,147.9,4707,52,40,15,9,0.39,0.19,0.22,0.442,0.91,252,0.02,0.362,51,270,56,189,0,303769
2026-09-02 15:21:13,"Wed, 02 Sep 2026 15:21:07 GMT",26,36,1.9,day,146.8,4589,41,29,9,9,0.51,0.15,0.17,0.501,0.308,254,0.05,0.273,39,276,58,188,0,305520
2026-09-02 15:22:04,"Wed, 02 Sep 2026 15:21:53 GMT",0,26,3.2,day,128.5,2177,60,6,23,4,0.65,0.52,0.76,0.268,0.706,253,0.02,0.422,32,115,0,75,0,261450
2026-09-02 15:23:06,"Wed, 02 Sep 2026 15:22:52 GMT",3,268,1.9,day,146.8,2804,21,8,11,4,0.48,0.16,0.24,0.642,0.384,224,0.0,0.317,52,130,22,99,0,287581
2026-09-02 15:23:18,"Wed, 02 Sep 2026 15:23:07 GMT",3,269,1.4,day,146.4,1876,5,3,3,3,0.56,0.08,0.22,0.404,0.659,245,0.0,0.447,38,61,16,66,0,287975
2026-09-02 15:23:55,"Wed, 02 Sep 2026 15:23:52 GMT",26,37,1.3,day,148.9,2872,36,17,17,6,0.35,0.25,0.33,0.461,0.914,250,0.03,0.374,39,142,59,157,0,305630
2026-09-02 15:36:43,"Wed, 02 Sep 2026 15:36:07 GMT",27,85,3.7,day,160.4,13234,84,74,28,9,0.33,0.11,0.14,0.191,0.299,253,0.15,0.273,160,740,6,101,0,336611
2026-09-02 15:37:08,"Wed, 02 Sep 2026 15:37:06 GMT",75,2,1.1,day,148.6,621,3,1,2,2,0.75,0.38,1.0,0.663,0.846,185,0.0,0.06,6,8,0,0,0,235439
2026-09-02 15:37:21,"Wed, 02 Sep 2026 15:37:06 GMT",75,3,0.8,day,148.6,231,2,1,2,2,0.5,0.67,0.0,0.661,0.843,185,0.0,0.116,2,3,0,0,0,235439
2026-09-02 15:37:59,"Wed, 02 Sep 2026 15:37:52 GMT",3,270,8.7,day,155.1,14151,320,95,63,10,0.51,0.35,0.4,0.604,0.405,255,0.14,0.216,130,910,22,144,0,325050
2026-09-02 15:38:12,"Wed, 02 Sep 2026 15:38:07 GMT",67,96,4.9,day,150.6,13378,267,75,60,12,0.37,0.34,0.4,0.273,0.605,255,0.23,0.212,144,796,15,143,0,344643
2026-09-02 15:39:03,"Wed, 02 Sep 2026 15:38:52 GMT",27,86,2.9,day,158.0,5641,25,25,9,7,0.4,0.11,0.15,0.488,0.291,254,0.16,0.274,74,230,7,98,0,330045
2026-09-02 15:39:16,"Wed, 02 Sep 2026 15:39:07 GMT",27,87,3.0,day,156.1,2519,9,7,6,3,0.5,0.08,0.16,0.352,0.257,251,0.11,0.207,51,107,5,59,0,327390
2026-09-02 15:40:06,"Wed, 02 Sep 2026 15:39:52 GMT",33,44,5.7,day,136.6,578,5,1,5,1,1.0,0.5,1.0,0.031,0.407,196,0.0,0.06,6,10,0,0,0,229561
2026-09-02 15:40:19,"Wed, 02 Sep 2026 15:40:07 GMT",33,45,4.3,day,136.7,234,2,1,2,1,1.0,0.67,0.0,0.557,0.704,192,0.0,0.06,2,3,0,0,0,229578
2026-09-02 15:40:56,"Wed, 02 Sep 2026 15:40:52 GMT",67,97,5.1,day,150.6,5360,52,40,22,6,0.39,0.2,0.28,0.115,0.658,253,0.17,0.32,72,257,18,134,0,327081
2026-09-02 15:41:09,"Wed, 02 Sep 2026 15:41:07 GMT",67,98,3.8,day,152.1,2565,26,9,15,5,0.35,0.23,0.31,0.075,0.668,254,0.31,0.384,38,115,20,86,0,331807
2026-09-02 15:41:22,"Wed, 02 Sep 2026 15:41:07 GMT",67,99,2.7,day,152.1,911,4,4,4,2,0.5,0.14,0.27,0.568,0.306,250,0.25,0.144,16,29,11,28,0,331807
2026-09-02 15:42:00,"Wed, 02 Sep 2026 15:41:52 GMT",27,88,2.2,day,160.0,1762,4,4,4,2,0.5,0.08,0.17,0.974,0.329,225,0.0,0.156,31,53,2,26,0,328729
2026-09-02 15:42:13,"Wed, 02 Sep 2026 15:42:07 GMT",27,89,1.6,day,159.5,1168,14,8,5,6,0.47,0.26,0.48,0.142,0.287,253,0.21,0.204,24,53,3,24,0,327155
2026-09-02 15:43:03,"Wed, 02 Sep 2026 15:42:51 GMT",75,4,6.2,day,140.5,2756,40,33,19,5,0.42,0.29,0.4,0.686,0.601,211,0.0,0.06,39,137,0,0,0,234474
2026-09-02 15:43:16,"Wed, 02 Sep 2026 15:43:07 GMT",75,5,4.6,day,140.2,939,6,5,4,2,0.75,0.18,0.27,0.863,0.568,162,0.0,0.116,15,34,0,0,0,233471
2026-09-02 15:43:54,"Wed, 02 Sep 2026 15:43:51 GMT",67,100,2.1,day,147.2,1017,6,6,5,2,0.6,0.12,0.21,0.908,0.324,248,0.0,0.088,21,50,16,30,0,327276
2026-09-02 15:44:19,"Wed, 02 Sep 2026 15:44:07 GMT",67,101,1.5,day,145.5,958,7,6,5,2,0.7,0.16,0.33,0.908,0.415,190,0.0,0.083,21,44,11,20,0,324008
2026-09-02 15:44:57,"Wed, 02 Sep 2026 15:44:53 GMT",27,90,3.6,day,151.4,1957,14,13,4,6,0.58,0.16,0.27,0.258,0.28,251,0.14,0.233,35,90,4,39,0,329987
2026-09-02 15:45:10,"Wed, 02 Sep 2026 15:45:07 GMT",34,29,9.3,day,158.5,9423,146,96,27,10,0.54,0.23,0.26,0.87,0.901,229,0.0,0.078,95,639,1,35,0,275932
2026-09-02 15:53:45,"Wed, 02 Sep 2026 15:53:08 GMT",2,118,3.0,day,148.7,5456,39,21,14,8,0.35,0.18,0.26,0.357,0.909,252,0.03,0.432,77,220,65,237,0,306412
2026-09-02 15:53:57,"Wed, 02 Sep 2026 15:53:51 GMT",3,271,10.2,day,144.3,32996,2263,191,96,54,0.44,0.85,0.87,0.486,0.529,249,0.0,0.14,53,2652,23,201,0,179221
2026-09-02 15:54:10,"Wed, 02 Sep 2026 15:54:07 GMT",34,30,5.2,day,155.1,5732,48,33,25,7,0.27,0.16,0.21,0.312,0.248,242,0.0,0.147,85,305,2,26,0,272164
2026-09-02 15:56:01,"Wed, 02 Sep 2026 15:55:57 GMT",33,46,6.6,day,130.2,1643,45,7,21,5,0.43,0.56,0.67,0.073,0.333,208,0.0,0.06,18,81,0,0,0,225501
2026-09-02 15:56:13,"Wed, 02 Sep 2026 15:56:08 GMT",2,119,1.8,day,147.9,3359,23,15,7,6,0.55,0.14,0.19,0.395,0.911,244,0.0,0.438,53,166,57,186,0,304193
2026-09-02 15:57:03,"Wed, 02 Sep 2026 15:56:51 GMT",0,27,6.3,day,155.0,7566,266,36,55,7,0.69,0.58,0.63,0.48,0.373,249,0.0,0.156,49,459,0,37,0,246592
2026-09-02 15:57:15,"Wed, 02 Sep 2026 15:57:09 GMT",34,31,5.9,day,143.6,3422,25,24,12,3,0.69,0.15,0.22,0.783,0.67,220,0.0,0.144,61,170,2,15,0,254442
2026-09-02 15:58:06,"Wed, 02 Sep 2026 15:57:52 GMT",33,47,3.3,day,128.2,69,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,223895
2026-09-02 15:58:18,"Wed, 02 Sep 2026 15:58:07 GMT",3,272,4.8,day,147.8,5350,48,27,17,7,0.4,0.17,0.21,0.656,0.409,235,0.0,0.34,64,286,19,105,0,300121
2026-09-02 15:58:56,"Wed, 02 Sep 2026 15:58:52 GMT",28,13,3.8,day,148.1,2808,36,7,12,6,0.5,0.32,0.45,0.945,0.952,234,0.0,0.355,34,112,0,47,0,306951
2026-09-02 15:59:21,"Wed, 02 Sep 2026 15:59:17 GMT",2,120,3.2,day,144.5,3646,36,13,9,9,0.44,0.23,0.31,0.748,0.445,214,0.0,0.303,46,156,52,169,0,304598
2026-09-02 15:59:57,"Wed, 02 Sep 2026 15:59:56 GMT",0,28,5.2,day,139.7,856,16,3,7,4,0.57,0.59,0.84,0.592,0.683,219,0.0,0.342,9,27,0,14,0,252845
2026-09-02 16:00:09,"Wed, 02 Sep 2026 16:00:08 GMT",0,29,3.6,night,138.6,267,6,1,4,3,0.5,0.5,1.0,0.488,0.969,200,0.0,0.2,7,12,0,4,0,252072
2026-09-02 16:00:22,"Wed, 02 Sep 2026 16:00:08 GMT",0,30,2.5,night,138.6,138,1,1,1,1,1.0,0.5,0.0,0.635,0.611,199,0.0,0.116,2,2,0,1,0,252072
2026-09-02 16:00:58,"Wed, 02 Sep 2026 16:00:53 GMT",6,9,10.7,night,146.7,19606,562,68,96,11,0.53,0.42,0.46,0.466,0.054,229,0.0,0.203,144,1336,0,378,0,161316
2026-09-02 16:01:10,"Wed, 02 Sep 2026 16:01:07 GMT",3,273,3.0,night,144.2,2131,14,12,4,6,0.58,0.14,0.21,0.587,0.422,228,0.0,0.376,31,98,9,64,0,299211
2026-09-02 16:01:59,"Wed, 02 Sep 2026 16:01:52 GMT",2,121,2.8,night,142.6,4030,61,25,14,16,0.27,0.26,0.29,0.763,0.408,233,0.0,0.334,40,235,47,202,0,305325
2026-09-02 16:02:35,"Wed, 02 Sep 2026 16:02:32 GMT",2,122,2.3,night,141.4,3495,30,29,7,8,0.54,0.15,0.17,0.744,0.455,230,0.0,0.344,43,200,40,170,0,306235
2026-09-02 16:13:12,"Wed, 02 Sep 2026 16:13:08 GMT",28,14,2.7,night,134.7,1057,6,5,3,4,0.5,0.19,0.29,0.964,0.963,208,0.0,0.393,14,32,0,21,0,302241
2026-09-02 16:14:05,"Wed, 02 Sep 2026 16:13:53 GMT",2,123,3.2,night,130.7,3276,27,24,14,4,0.48,0.14,0.17,0.573,0.34,213,0.0,0.355,42,189,44,177,0,299605
2026-09-02 16:14:18,"Wed, 02 Sep 2026 16:14:08 GMT",4,42,3.0,night,125.3,3556,28,27,8,9,0.39,0.16,0.18,0.465,0.358,204,0.0,0.414,34,176,17,117,0,297389
2026-09-02 16:15:10,"Wed, 02 Sep 2026 16:15:06 GMT",33,48,4.6,night,116.0,2057,130,1,42,5,0.62,0.99,1.0,0.811,0.024,252,0.02,0.069,2,131,0,0,0,221244
2026-09-02 16:16:02,"Wed, 02 Sep 2026 16:15:53 GMT",3,274,3.5,night,129.9,1399,9,6,5,4,0.45,0.18,0.38,0.671,0.385,217,0.0,0.434,27,49,8,41,0,296342
2026-09-02 16:16:16,"Wed, 02 Sep 2026 16:16:08 GMT",28,15,2.8,night,124.6,1208,14,13,5,5,0.56,0.23,0.28,0.629,0.246,189,0.0,0.079,14,61,0,15,0,276206
2026-09-02 16:16:54,"Wed, 02 Sep 2026 16:16:51 GMT",4,43,2.6,night,112.0,2119,11,10,3,6,0.61,0.13,0.18,0.28,0.288,182,0.0,0.349,32,87,14,73,0,256440
2026-09-02 16:17:21,"Wed, 02 Sep 2026 16:17:09 GMT",4,44,1.9,night,112.9,1303,10,7,3,5,0.67,0.17,0.27,0.381,0.3,190,0.0,0.39,26,58,9,51,0,259069
2026-09-02 16:17:57,"Wed, 02 Sep 2026 16:17:51 GMT",33,49,3.9,night,105.9,779,53,9,32,2,0.83,0.82,0.85,0.787,0.007,231,0.0,0.126,4,65,0,0,0,199105
2026-09-02 16:18:10,"Wed, 02 Sep 2026 16:18:07 GMT",33,50,2.6,night,104.6,10,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,197678
2026-09-02 16:19:02,"Wed, 02 Sep 2026 16:18:52 GMT",3,275,2.6,night,111.4,400,3,3,3,1,1.0,0.3,0.5,0.667,0.37,187,0.0,0.448,6,10,1,10,0,263237
2026-09-02 16:19:15,"Wed, 02 Sep 2026 16:19:07 GMT",28,16,2.7,night,115.8,436,6,2,5,5,0.24,0.32,1.0,0.967,0.944,192,0.0,0.361,11,19,0,11,0,269801
2026-09-02 16:20:08,"Wed, 02 Sep 2026 16:19:53 GMT",4,45,1.9,night,104.9,1005,14,9,8,4,0.44,0.33,0.48,0.301,0.341,172,0.0,0.45,14,42,6,40,0,269006
2026-09-02 16:20:21,"Wed, 02 Sep 2026 16:20:07 GMT",4,46,1.3,night,105.1,711,8,4,5,3,0.53,0.25,0.42,0.384,0.336,170,0.0,0.473,15,32,1,25,0,257087
2026-09-02 16:21:00,"Wed, 02 Sep 2026 16:20:50 GMT",33,51,3.1,night,100.5,341,6,4,6,1,1.0,0.27,0.46,0.307,0.037,194,0.0,0.081,12,22,0,0,0,196856
2026-09-02 16:21:13,"Wed, 02 Sep 2026 16:21:07 GMT",33,52,2.0,night,98.9,10,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,195332
2026-09-02 16:22:05,"Wed, 02 Sep 2026 16:21:52 GMT",28,17,3.1,night,108.3,377,10,6,6,4,0.42,0.56,0.62,0.864,0.274,166,0.0,0.155,4,18,0,1,1,258503
2026-09-02 16:32:44,"Wed, 02 Sep 2026 16:32:06 GMT",34,32,5.8,night,121.9,9212,141,48,33,26,0.16,0.25,0.33,0.253,0.667,255,0.01,0.116,132,555,2,12,0,204097
2026-09-02 16:32:56,"Wed, 02 Sep 2026 16:32:51 GMT",75,6,7.1,night,101.6,13406,286,208,44,17,0.38,0.31,0.35,0.797,0.46,176,0.0,0.062,112,914,0,0,0,160190
2026-09-02 16:33:08,"Wed, 02 Sep 2026 16:33:07 GMT",3,276,7.5,night,123.0,7256,243,24,59,6,0.69,0.52,0.57,0.507,0.419,244,0.0,0.283,58,469,4,86,0,217895
2026-09-02 16:33:21,"Wed, 02 Sep 2026 16:33:07 GMT",3,277,5.2,night,123.0,3709,161,20,47,6,0.57,0.64,0.73,0.561,0.425,237,0.0,0.315,32,250,0,120,0,217895
2026-09-02 16:33:57,"Wed, 02 Sep 2026 16:33:52 GMT",10,18,6.9,night,114.5,12026,443,72,65,17,0.4,0.62,0.7,0.647,0.43,227,0.0,0.185,86,719,23,226,0,214221
2026-09-02 16:34:10,"Wed, 02 Sep 2026 16:34:07 GMT",41,57,10.0,night,116.0,26237,859,217,96,24,0.37,0.42,0.44,0.566,0.8,213,0.0,0.103,132,2056,23,151,0,211217
2026-09-02 16:34:58,"Wed, 02 Sep 2026 16:34:49 GMT",41,58,10.7,night,131.6,31718,1973,131,96,54,0.38,0.8,0.82,0.597,0.523,187,0.0,0.153,73,2467,11,183,0,111180
2026-09-02 16:35:09,"Wed, 02 Sep 2026 16:35:06 GMT",34,33,7.4,night,114.4,8861,131,107,37,5,0.71,0.25,0.29,0.452,0.027,154,0.0,0.06,101,533,3,16,0,178881
2026-09-02 16:35:57,"Wed, 02 Sep 2026 16:35:51 GMT",1,20,6.7,night,110.5,1469,10,4,9,2,0.56,0.26,0.48,0.493,0.007,179,0.0,0.272,18,39,0,4,0,170534
2026-09-02 16:36:09,"Wed, 02 Sep 2026 16:36:06 GMT",3,278,6.6,night,130.2,5228,260,16,59,6,0.73,0.74,0.79,0.511,0.418,241,0.0,0.353,31,352,1,217,0,145143
2026-09-02 16:36:56,"Wed, 02 Sep 2026 16:36:52 GMT",10,19,5.9,night,108.0,9190,446,36,58,16,0.48,0.75,0.81,0.711,0.448,234,0.0,0.184,42,591,25,193,0,212820
2026-09-02 16:37:57,"Wed, 02 Sep 2026 16:37:51 GMT",34,34,9.7,night,103.5,18744,846,170,79,13,0.82,0.7,0.73,0.38,0.099,203,0.0,0.074,65,1210,5,27,0,178824
2026-09-02 16:38:09,"Wed, 02 Sep 2026 16:38:07 GMT",34,35,7.2,night,101.4,11362,549,62,61,12,0.75,0.77,0.81,0.475,0.091,135,0.0,0.131,33,710,6,23,0,177948
2026-09-02 16:38:56,"Wed, 02 Sep 2026 16:38:51 GMT",1,21,9.3,night,114.3,8001,337,27,61,14,0.39,0.67,0.7,0.718,0.065,173,0.0,0.172,34,505,0,24,0,185299
2026-09-02 16:39:08,"Wed, 02 Sep 2026 16:39:06 GMT",3,279,6.3,night,118.5,5135,252,8,59,6,0.71,0.78,0.82,0.504,0.418,243,0.0,0.389,29,322,7,260,0,141089
2026-09-02 16:40:07,"Wed, 02 Sep 2026 16:40:05 GMT",77,2,0.6,night,109.9,820,17,16,6,8,0.35,0.29,0.35,0.39,0.924,199,0.0,0.06,12,58,0,0,0,144788
2026-09-02 16:40:55,"Wed, 02 Sep 2026 16:40:51 GMT",34,36,7.7,night,100.7,13768,771,110,79,13,0.75,0.81,0.83,0.37,0.096,213,0.0,0.165,22,953,6,32,0,116435
2026-09-02 16:41:19,"Wed, 02 Sep 2026 16:41:06 GMT",34,37,5.9,night,98.0,3144,90,64,17,13,0.41,0.46,0.51,0.11,0.101,101,0.0,0.192,22,196,6,66,1,115884
2026-09-02 16:49:37,"Wed, 02 Sep 2026 16:49:06 GMT",15,228,3.3,night,79.1,1471,12,9,8,3,0.5,0.22,0.35,0.055,0.386,117,0.0,0.061,22,54,0,0,0,132737
2026-09-02 16:50:02,"Wed, 02 Sep 2026 16:49:49 GMT",11,223,4.1,night,36.2,94,2,0,1,2,1.0,1.0,0.0,0.49,0.843,67,0.0,0.06,1,2,0,0,0,85084
2026-09-02 16:50:14,"Wed, 02 Sep 2026 16:50:05 GMT",14,321,4.0,night,73.8,26,1,0,1,1,1.0,1.0,0.0,0.292,0.981,123,0.0,0.06,1,1,0,0,0,73757
2026-09-02 16:51:02,"Wed, 02 Sep 2026 16:50:51 GMT",13,226,6.1,night,51.9,5930,285,65,60,7,0.68,0.69,0.74,0.488,0.418,215,0.0,0.234,26,412,0,3,0,98621
2026-09-02 16:51:14,"Wed, 02 Sep 2026 16:51:06 GMT",13,227,5.4,night,50.8,8549,477,88,79,13,0.46,0.74,0.76,0.403,0.449,177,0.0,0.173,19,646,0,163,0,86300
2026-09-02 16:52:02,"Wed, 02 Sep 2026 16:51:51 GMT",12,220,3.7,night,76.4,3887,20,18,7,4,0.71,0.1,0.13,0.596,0.394,150,0.0,0.089,55,196,0,2,0,137718
2026-09-02 16:52:15,"Wed, 02 Sep 2026 16:52:06 GMT",15,229,1.8,night,75.5,1281,12,10,6,3,0.67,0.23,0.31,0.056,0.386,118,0.0,0.108,17,52,0,0,0,129380
2026-09-02 16:52:51,"Wed, 02 Sep 2026 16:52:50 GMT",11,224,2.2,night,30.2,102,3,0,3,1,1.0,1.0,1.0,0.073,0.722,163,0.0,0.119,1,3,0,0,1,80942
2026-09-02 16:53:03,"Wed, 02 Sep 2026 16:52:50 GMT",11,225,1.5,night,30.2,33,1,0,1,1,1.0,1.0,0.0,0.062,0.722,163,0.0,0.173,1,1,0,0,0,80942
2026-09-02 16:53:15,"Wed, 02 Sep 2026 16:53:04 GMT",14,322,1.5,night,65.5,172,10,0,4,3,0.83,1.0,1.0,0.96,0.37,117,0.0,0.06,1,10,0,0,1,70767
2026-09-02 16:54:03,"Wed, 02 Sep 2026 16:53:50 GMT",13,228,2.6,night,50.5,4066,222,40,47,7,0.67,0.77,0.8,0.432,0.424,214,0.0,0.304,12,287,0,182,0,102671
2026-09-02 16:54:15,"Wed, 02 Sep 2026 16:54:06 GMT",8,236,2.4,night,77.2,2334,10,6,9,2,0.56,0.11,0.16,0.498,0.381,129,0.0,0.066,37,92,0,0,0,135269
2026-09-02 16:54:52,"Wed, 02 Sep 2026 16:54:50 GMT",12,221,2.2,night,74.8,2051,14,7,7,4,0.5,0.16,0.23,0.59,0.39,154,0.0,0.145,33,87,0,0,0,136763
2026-09-02 16:55:17,"Wed, 02 Sep 2026 16:55:06 GMT",15,230,1.1,night,73.9,496,5,3,5,2,0.5,0.36,0.62,0.062,0.381,119,0.0,0.17,6,14,0,0,0,128188
2026-09-02 16:55:53,"Wed, 02 Sep 2026 16:55:50 GMT",14,323,1.0,night,62.4,165,12,0,5,4,0.6,1.0,1.0,0.956,0.4,127,0.0,0.079,1,12,0,0,1,68643
2026-09-02 16:56:17,"Wed, 02 Sep 2026 16:56:05 GMT",14,324,0.7,night,61.7,22,2,0,2,1,1.0,1.0,0.0,0.953,0.389,34,0.0,0.169,1,2,0,0,0,69093
2026-09-02 16:56:54,"Wed, 02 Sep 2026 16:56:50 GMT",13,229,1.9,night,47.7,1923,114,8,44,7,0.37,0.83,0.88,0.42,0.409,197,0.0,0.365,10,137,0,116,0,98454
2026-09-02 16:57:18,"Wed, 02 Sep 2026 16:57:06 GMT",8,237,1.9,night,76.7,1054,4,4,2,2,1.0,0.14,0.36,0.609,0.435,131,0.0,0.119,17,29,0,0,0,134626
2026-09-02 16:57:55,"Wed, 02 Sep 2026 16:57:50 GMT",15,231,0.8,night,73.8,139,1,1,1,1,1.0,0.25,0.0,0.073,0.37,105,0.0,0.22,4,4,0,0,0,126020
2026-09-02 16:58:07,"Wed, 02 Sep 2026 16:58:05 GMT",15,232,0.6,night,73.6,86,2,1,1,2,1.0,0.67,0.0,0.562,0.454,98,0.0,0.089,2,3,0,0,0,128152
2026-09-02 17:04:10,"Wed, 02 Sep 2026 17:04:06 GMT",15,233,0.6,night,73.0,90,4,1,2,3,0.67,0.8,1.0,0.549,0.458,116,0.0,0.132,2,5,0,0,1,129341
2026-09-02 17:04:58,"Wed, 02 Sep 2026 17:04:50 GMT",14,325,1.1,night,58.7,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,70399
2026-09-02 17:05:10,"Wed, 02 Sep 2026 17:05:05 GMT",14,326,1.0,night,60.0,6,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,72238
2026-09-02 17:05:59,"Wed, 02 Sep 2026 17:05:51 GMT",8,238,1.4,night,76.0,406,2,2,1,2,1.0,0.4,0.0,0.604,0.435,124,0.0,0.175,3,5,0,0,0,135967
2026-09-02 17:06:11,"Wed, 02 Sep 2026 17:06:06 GMT",8,239,1.0,night,75.9,88,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,136184
2026-09-02 17:07:00,"Wed, 02 Sep 2026 17:06:51 GMT",15,234,0.5,night,74.3,102,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,132196
2026-09-02 17:07:12,"Wed, 02 Sep 2026 17:07:04 GMT",11,226,1.8,night,26.5,22,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,77293
2026-09-02 17:08:00,"Wed, 02 Sep 2026 17:07:49 GMT",14,327,0.7,night,58.3,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,73117
2026-09-02 17:08:12,"Wed, 02 Sep 2026 17:08:04 GMT",14,328,1.5,night,59.1,789,60,0,27,10,0.22,1.0,1.0,0.87,0.26,209,0.0,0.06,1,60,0,0,0,77130
2026-09-02 17:09:00,"Wed, 02 Sep 2026 17:08:50 GMT",8,240,1.1,night,73.9,26,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,133715
2026-09-02 17:09:13,"Wed, 02 Sep 2026 17:09:06 GMT",8,241,0.8,night,73.9,28,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,135129
2026-09-02 17:10:02,"Wed, 02 Sep 2026 17:09:50 GMT",15,235,0.5,night,72.7,113,2,1,1,2,1.0,0.5,0.0,0.542,0.454,104,0.0,0.167,3,4,0,0,0,130936
2026-09-02 17:10:51,"Wed, 02 Sep 2026 17:10:49 GMT",14,329,0.8,night,59.5,75,2,2,2,1,1.0,0.33,0.0,0.943,0.222,55,0.0,0.116,4,6,0,0,0,74278
2026-09-02 17:11:03,"Wed, 02 Sep 2026 17:10:49 GMT",14,330,0.5,night,59.5,8,1,0,1,1,1.0,1.0,0.0,0.99,0.185,42,0.0,0.169,1,1,0,0,0,74278
2026-09-02 17:11:15,"Wed, 02 Sep 2026 17:11:04 GMT",16,17,8.0,night,36.2,6278,416,6,58,20,0.36,0.93,0.95,0.364,0.517,244,0.0,0.309,13,447,6,198,0,72159
2026-09-02 17:12:03,"Wed, 02 Sep 2026 17:11:52 GMT",8,242,0.4,night,75.4,9,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,136816
2026-09-02 17:12:15,"Wed, 02 Sep 2026 17:12:06 GMT",12,222,1.7,night,74.5,774,7,6,5,3,0.47,0.21,0.32,0.592,0.386,150,0.0,0.199,13,33,0,1,0,139743
2026-09-02 17:13:04,"Wed, 02 Sep 2026 17:12:51 GMT",15,236,0.4,night,74.0,55,1,1,1,1,1.0,0.5,0.0,0.542,0.444,90,0.0,0.242,2,2,0,0,0,131850
2026-09-02 17:22:24,"Wed, 02 Sep 2026 17:22:05 GMT",11,227,1.3,night,25.4,5,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,78055
2026-09-02 17:23:00,"Wed, 02 Sep 2026 17:22:51 GMT",18,24,5.3,night,73.0,3825,33,32,13,5,0.51,0.14,0.17,0.233,0.409,238,0.0,0.379,47,230,1,83,0,145642
2026-09-02 17:23:11,"Wed, 02 Sep 2026 17:23:06 GMT",13,230,1.7,night,47.6,1025,21,19,14,4,0.38,0.34,0.4,0.48,0.39,145,0.0,0.423,12,62,0,51,0,102634
